frames,parents,incoming,override,round,candidate,ns_block
128,1,1,true,2,1,22.378133333333334
128,1,1,true,3,1,24.366833333333332
128,1,1,true,3,0,324.0653
128,1,1,true,4,0,290.9372666666667
128,1,1,true,4,1,22.4399
128,1,1,true,5,1,22.6589
128,1,1,true,5,0,297.0782
128,1,1,true,6,0,294.7824
128,1,1,true,6,1,21.891733333333335
128,1,1,true,7,1,22.6609
128,1,1,true,7,0,295.8306333333333
128,1,4,false,0,0,1014.9652333333333
128,1,4,false,0,1,74.08993333333333
128,1,4,false,1,1,71.60586666666667
128,1,4,false,1,0,1032.2743666666668
128,1,4,false,2,0,1044.5198666666668
128,1,4,false,2,1,94.18263333333333
128,1,4,false,3,1,88.00496666666666
128,1,4,false,3,0,1039.0579333333333
128,1,4,false,4,0,1064.9527333333333
128,1,4,false,4,1,77.5258
128,1,4,false,5,1,71.86026666666666
128,1,4,false,5,0,1069.1377333333332
128,1,4,false,6,0,1117.4554333333333
128,1,4,false,6,1,74.78733333333334
128,1,4,false,7,1,70.9512
128,1,4,false,7,0,1035.8137
128,1,4,true,0,0,1251.4261666666666
128,1,4,true,0,1,73.71236666666667
128,1,4,true,1,1,73.58716666666666
128,1,4,true,1,0,1162.6307
128,1,4,true,2,0,1276.7167
128,1,4,true,2,1,75.84223333333334
128,1,4,true,3,1,74.00516666666667
128,1,4,true,3,0,1219.2455666666667
128,1,4,true,4,0,1262.6134333333334
128,1,4,true,4,1,79.25373333333333
128,1,4,true,5,1,74.29223333333333
128,1,4,true,5,0,1171.2870666666668
128,1,4,true,6,0,1212.2136
128,1,4,true,6,1,73.21526666666666
128,1,4,true,7,1,83.12523333333333
128,1,4,true,7,0,1222.8723666666667
128,2,1,false,0,0,348.6501
128,2,1,false,0,1,26.170566666666666
128,2,1,false,1,1,26.066033333333333
128,2,1,false,1,0,356.52236666666664
128,2,1,false,2,0,359.28183333333334
128,2,1,false,2,1,25.8691
128,2,1,false,3,1,26.2106
128,2,1,false,3,0,347.39753333333334
128,2,1,false,4,0,355.406
128,2,1,false,4,1,26.152533333333334
128,2,1,false,5,1,26.390866666666668
128,2,1,false,5,0,349.4540333333333
128,2,1,false,6,0,369.2863
128,2,1,false,6,1,36.3723
128,2,1,false,7,1,29.746933333333335
128,2,1,false,7,0,373.1268
128,2,1,true,0,0,450.65293333333335
128,2,1,true,0,1,28.5725
128,2,1,true,1,1,28.662966666666666
128,2,1,true,1,0,388.1565
128,2,1,true,2,0,390.7056666666667
128,2,1,true,2,1,28.106133333333332
128,2,1,true,3,1,28.6029
128,2,1,true,3,0,403.28436666666664
128,2,1,true,4,0,392.0957666666667
128,2,1,true,4,1,28.031666666666666
128,2,1,true,5,1,27.234133333333332
128,2,1,true,5,0,392.15183333333334
128,2,1,true,6,0,401.95433333333335
128,2,1,true,6,1,31.220833333333335
128,2,1,true,7,1,29.712233333333334
128,2,1,true,7,0,388.3661333333333
128,2,4,false,0,0,1469.0436333333334
128,2,4,false,0,1,88.58553333333333
